#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,185,1749,47.4550225,8.003847457,14.55814778,0,1.920670931,-2.490925527,1,1,0,FF
AA55,1,2,186,1759,47.78835583,6.52957804,14.88484247,0,1.847922937,-2.581172019,1,1,0,FF
AA55,1,2,187,1769,48.12168917,5.077596064,15.18471993,0,1.774718996,-2.670286324,1,1,0,FF
AA55,1,2,188,1779,48.4550225,3.648496958,15.45731053,0,1.701077169,-2.758229353,1,1,0,FF
AA55,1,2,189,1789,48.78835583,2.242864712,15.70219364,0,1.627015627,-2.844962532,1,1,0,FF
AA55,1,2,190,1799,49.12168917,0.861271646,15.91899827,0,1.552552643,-2.930447816,1,0,0,FF
AA55,1,2,191,1809,49.4550225,-0.495721827,16.10740363,0,1.47770659,-3.014647708,1,0,0,FF
AA55,1,2,192,1819,49.78835583,-1.827567421,16.26713957,0,1.402495935,-3.097525277,1,0,0,FF
AA55,1,2,193,1829,50.12168917,-3.133729202,16.39798696,0,1.326939235,-3.179044169,1,0,0,FF
AA55,1,2,194,1839,50.4550225,-4.413683802,16.49977797,0,1.251055133,-3.259168627,1,0,0,FF
AA55,1,2,195,1849,50.78835583,-5.66692062,16.57239625,0,1.174862352,-3.337863505,1,1,0,FF
AA55,1,2,196,1859,51.12168917,-6.892942033,16.61577704,0,1.098379691,-3.415094287,1,1,0,FF
AA55,1,2,197,1869,51.4550225,-8.091263584,16.62990712,0,1.021626021,-3.490827095,1,1,0,FF
AA55,1,2,198,1879,51.78835583,-9.261414175,16.6148248,0,0.94462028,-3.565028711,1,1,0,FF
AA55,1,2,199,1889,52.12168917,-10.40293625,16.5706197,0,0.867381468,-3.637666588,1,1,0,FF
AA55,1,2,200,1899,52.4550225,-11.51538597,16.49743247,0,0.789928643,-3.708708864,1,0,0,FF
AA55,1,2,201,1909,52.78835583,-12.59833337,16.39545447,0,0.712280915,-3.778124377,1,0,0,FF
AA55,1,2,202,1919,53.12168917,-13.65136256,16.26492728,0,0.634457442,-3.845882681,1,0,0,FF
AA55,1,2,203,1929,53.4550225,-14.67407184,16.10614221,0,0.556477426,-3.911954053,1,0,0,FF
AA55,1,2,204,1939,53.78835583,-15.66607387,15.91943966,0,0.478360108,-3.976309513,1,0,0,FF
AA55,1,2,205,1949,54.12168917,-16.6269958,15.70520839,0,0.400124762,-4.038920832,1,1,0,FF
AA55,1,2,206,1959,54.4550225,-17.55647943,15.46388477,0,0.321790691,-4.099760547,1,1,0,FF
AA55,1,2,207,1969,54.78835583,-18.45418132,15.19595191,0,0.243377222,-4.158801971,1,1,0,FF
AA55,1,2,208,1979,55.12168917,-19.31977291,14.90193865,0,0.164903705,-4.216019207,1,1,0,FF
AA55,1,2,209,1989,55.4550225,-20.15294065,14.5824186,0,0.086389499,-4.271387158,1,1,0,FF
AA55,1,2,210,1999,55.78835583,-20.9533861,14.238009,0,0.007853978,-4.324881538,1,0,0,FF
AA55,1,2,211,2009,56.12168917,-21.72082604,13.86936952,0,-0.07068348,-4.376478881,1,0,0,FF
AA55,1,2,212,2019,56.4550225,-22.45499253,13.47720103,0,-0.149203499,-4.426156557,1,0,0,FF
AA55,1,2,213,2029,56.78835583,-23.15563306,13.06224429,0,-0.227686703,-4.473892773,1,0,0,FF
AA55,1,2,214,2039,57.12168917,-23.82251057,12.62527852,0,-0.30611373,-4.519666593,1,0,0,FF
AA55,1,2,215,2049,57.4550225,-24.45540356,12.16711995,0,-0.384465227,-4.563457937,1,1,0,FF
AA55,1,2,216,2059,57.78835583,-25.05410615,11.68862035,0,-0.462721864,-4.605247598,1,1,0,FF
AA55,1,2,217,2069,58.12168917,-25.61842811,11.19066536,0,-0.540864331,-4.645017245,1,1,0,FF
AA55,1,2,218,2079,58.4550225,-26.14819495,10.67417297,0,-0.618873347,-4.682749434,1,1,0,FF
AA55,1,2,219,2089,58.78835583,-26.64324796,10.14009171,0,-0.696729666,-4.718427614,1,1,0,FF
AA55,1,2,220,2099,59.12168917,-27.10344421,9.589399015,0,-0.774414077,-4.752036136,1,0,0,FF
AA55,1,2,221,2109,59.4550225,-27.52865662,9.023099376,0,-0.851907413,-4.783560258,1,0,0,FF
AA55,1,2,222,2119,59.78835583,-27.91877398,8.442222535,0,-0.929190554,-4.812986152,1,0,0,FF
AA55,1,2,223,2129,60.12168917,-28.27370094,7.847821612,0,-1.006244431,-4.840300911,1,0,0,FF
AA55,1,2,224,2139,60.4550225,-28.59335803,7.240971192,0,-1.083050032,-4.865492555,1,0,0,FF
AA55,1,2,225,2149,60.78835583,-28.87768168,6.622765391,0,-1.159588407,-4.888550033,1,1,0,FF
AA55,1,2,226,2159,61.12168917,-29.1266242,5.994315881,0,-1.235840671,-4.909463231,1,1,0,FF
AA55,1,2,227,2169,61.4550225,-29.34015375,5.356749893,0,-1.311788009,-4.928222976,1,1,0,FF
AA55,1,2,228,2179,61.78835583,-29.51825436,4.711208196,0,-1.387411683,-4.944821039,1,1,0,FF
AA55,1,2,229,2189,62.12168917,-29.66092584,4.058843057,0,-1.462693035,-4.959250141,1,1,0,FF
AA55,1,2,230,2199,62.4550225,-29.76818384,3.400816184,0,-1.537613488,-4.971503952,1,0,0,FF
AA55,1,2,231,2209,62.78835583,-29.8400597,2.738296658,0,-1.612154559,-4.981577097,1,0,0,FF
AA55,1,2,232,2219,63.12168917,-29.8766005,2.072458858,0,-1.686297854,-4.989465157,1,0,0,FF
AA55,1,2,233,2229,63.4550225,-29.87786893,1.404480377,0,-1.760025081,-4.995164673,1,0,0,FF
AA55,1,2,234,2239,63.78835583,-29.84394329,0.73553994,0,-1.833318048,-4.998673145,1,0,0,FF
AA55,1,2,235,2249,64.12168917,-29.77491734,0.066815326,0,-1.906158671,-4.999989034,1,1,0,FF
AA55,1,2,236,2259,64.4550225,-29.67090034,-0.600518708,0,-1.978528978,-4.999111762,1,1,0,FF
AA55,1,2,237,2269,64.78835583,-29.53201684,-1.26529249,0,-2.050411113,-4.996041714,1,1,0,FF
AA55,1,2,238,2279,65.12168917,-29.3584067,-1.926343482,0,-2.121787339,-4.990780238,1,1,0,FF
AA55,1,2,239,2289,65.4550225,-29.15022491,-2.582518313,0,-2.192640046,-4.98332964,1,1,0,FF
AA55,1,2,240,2299,65.78835583,-28.90764155,-3.232674795,0,-2.262951752,-4.973693189,1,0,0,FF
AA55,1,2,241,2309,66.12168917,-28.63084164,-3.875683906,0,-2.332705109,-4.961875112,1,0,0,FF
AA55,1,2,242,2319,66.4550225,-28.32002505,-4.510431753,0,-2.401882905,-4.947880593,1,0,0,FF
AA55,1,2,243,2329,66.78835583,-27.97540635,-5.135821501,0,-2.470468073,-4.93171577,1,0,0,FF
AA55,1,2,244,2339,67.12168917,-27.59721472,-5.750775269,0,-2.538443689,-4.913387733,1,0,0,FF
AA55,1,2,245,2349,67.4550225,-27.18569378,-6.354235983,0,-2.605792983,-4.892904522,1,1,0,FF
AA55,1,2,246,2359,67.78835583,-26.74110146,-6.945169199,0,-2.672499336,-4.870275121,1,1,0,FF
AA55,1,2,247,2369,68.12168917,-26.26370987,-7.522564868,0,-2.73854629,-4.845509456,1,1,0,FF
AA55,1,2,248,2379,68.4550225,-25.75380513,-8.085439067,0,-2.803917549,-4.818618391,1,1,0,FF
