#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum,,,
AA55,1,2,736,1.81E+00,2.57E+02,1.40E+01,4.37E+00,-7.63E+01,-1.52E+00,1.28E+00,1,0,0,FF,,,
AA55,1,2,737,1.81E+00,2.57E+02,1.39E+01,4.36E+00,-7.60E+01,-1.51E+00,1.30E+00,1,0,0,FF,,,
AA55,1,2,738,1.82E+00,2.58E+02,1.39E+01,4.34E+00,-7.57E+01,-1.51E+00,1.32E+00,1,0,0,FF,,,
AA55,1,2,739,1.82E+00,2.59E+02,1.38E+01,4.32E+00,-7.53E+01,-1.50E+00,1.34E+00,1,0,0,FF,,,
AA55,1,2,740,1.82E+00,2.59E+02,1.38E+01,4.30E+00,-7.50E+01,-1.49E+00,1.37E+00,1,0,0,FF,,,
AA55,1,2,741,1.83E+00,2.60E+02,1.37E+01,4.28E+00,-7.47E+01,-1.49E+00,1.39E+00,1,1,0,FF,,,
AA55,1,2,742,1.83E+00,2.60E+02,1.37E+01,4.26E+00,-7.43E+01,-1.48E+00,1.41E+00,1,1,0,FF,,,
AA55,1,2,743,1.83E+00,2.61E+02,1.36E+01,4.24E+00,-7.40E+01,-1.47E+00,1.43E+00,1,1,0,FF,,,
AA55,1,2,744,1.83E+00,2.61E+02,1.35E+01,4.22E+00,-7.36E+01,-1.46E+00,1.45E+00,1,1,0,FF,,,
AA55,1,2,745,1.84E+00,2.62E+02,1.35E+01,4.20E+00,-7.32E+01,-1.45E+00,1.47E+00,1,1,0,FF,,,
AA55,1,2,746,1.84E+00,2.63E+02,1.34E+01,4.18E+00,-7.28E+01,-1.44E+00,1.50E+00,1,0,0,FF,,,
AA55,1,2,747,1.84E+00,2.63E+02,1.34E+01,4.17E+00,-7.24E+01,-1.43E+00,1.52E+00,1,0,0,FF,,,
AA55,1,2,748,1.84E+00,2.64E+02,1.33E+01,4.15E+00,-7.19E+01,-1.41E+00,1.54E+00,1,0,0,FF,,,
AA55,1,2,749,1.85E+00,2.64E+02,1.33E+01,4.13E+00,-7.15E+01,-1.40E+00,1.56E+00,1,0,0,FF,,,
AA55,1,2,750,1.85E+00,2.65E+02,1.32E+01,4.11E+00,-7.10E+01,-1.39E+00,1.58E+00,1,0,0,FF,,,
AA55,1,2,751,1.85E+00,2.65E+02,1.32E+01,4.09E+00,-7.06E+01,-1.37E+00,1.61E+00,1,1,0,FF,,,
AA55,1,2,752,1.85E+00,2.66E+02,1.31E+01,4.07E+00,-7.01E+01,-1.35E+00,1.63E+00,1,1,0,FF,,,
AA55,1,2,753,1.86E+00,2.67E+02,1.31E+01,4.05E+00,-6.96E+01,-1.34E+00,1.65E+00,1,1,0,FF,,,
AA55,1,2,754,1.86E+00,2.67E+02,1.31E+01,4.03E+00,-6.91E+01,-1.32E+00,1.67E+00,1,1,0,FF,,,
AA55,1,2,755,1.86E+00,2.68E+02,1.30E+01,4.01E+00,-6.85E+01,-1.30E+00,1.69E+00,1,1,0,FF,,,
AA55,1,2,756,1.86E+00,2.68E+02,1.30E+01,4.00E+00,-6.80E+01,-1.28E+00,1.71E+00,1,0,0,FF,,,
AA55,1,2,757,1.87E+00,2.69E+02,1.29E+01,3.98E+00,-6.75E+01,-1.26E+00,1.73E+00,1,0,0,FF,,,
AA55,1,2,758,1.87E+00,2.70E+02,1.29E+01,3.96E+00,-6.69E+01,-1.24E+00,1.75E+00,1,0,0,FF,,,
AA55,1,2,759,1.87E+00,2.70E+02,1.28E+01,3.94E+00,-6.63E+01,-1.22E+00,1.76E+00,1,0,0,FF,,,
AA55,1,2,760,1.87E+00,2.71E+02,1.28E+01,3.92E+00,-6.57E+01,-1.19E+00,1.78E+00,1,0,0,FF,,,
AA55,1,2,761,1.88E+00,2.71E+02,1.27E+01,3.90E+00,-6.51E+01,-1.17E+00,1.80E+00,1,0,0,FF,,,
AA55,1,2,762,1.88E+00,2.72E+02,1.27E+01,3.88E+00,-6.45E+01,-1.15E+00,1.82E+00,1,0,0,FF,,,
AA55,1,2,763,1.88E+00,2.72E+02,1.26E+01,3.86E+00,-6.39E+01,-1.12E+00,1.83E+00,1,0,0,FF,,,
AA55,1,2,764,1.88E+00,2.73E+02,1.26E+01,3.84E+00,-6.32E+01,-1.09E+00,1.85E+00,1,1,0,FF,,,
AA55,1,2,765,1.89E+00,2.74E+02,1.25E+01,3.83E+00,-6.26E+01,-1.07E+00,1.87E+00,1,1,0,FF,,,
AA55,1,2,766,1.89E+00,2.74E+02,1.25E+01,3.81E+00,-6.19E+01,-1.04E+00,1.88E+00,1,1,0,FF,,,
AA55,1,2,767,1.89E+00,2.75E+02,1.24E+01,3.79E+00,-6.12E+01,-1.01E+00,1.90E+00,1,1,0,FF,,,
AA55,1,2,768,1.89E+00,2.75E+02,1.24E+01,3.77E+00,-6.05E+01,-9.78E-01,1.92E+00,1,1,0,FF,,,
AA55,1,2,769,1.90E+00,2.76E+02,1.23E+01,3.75E+00,-5.98E+01,-9.47E-01,1.93E+00,1,0,0,FF,,,
AA55,1,2,770,1.90E+00,2.76E+02,1.23E+01,3.73E+00,-5.91E+01,-9.15E-01,1.95E+00,1,0,0,FF,,,
AA55,1,2,771,1.90E+00,2.77E+02,1.23E+01,3.71E+00,-5.84E+01,-8.83E-01,1.96E+00,1,0,0,FF,,,
AA55,1,2,772,1.90E+00,2.78E+02,1.22E+01,3.70E+00,-5.77E+01,-8.51E-01,1.98E+00,1,0,0,FF,,,
AA55,1,2,773,1.91E+00,2.78E+02,1.22E+01,3.68E+00,-5.70E+01,-8.18E-01,2.00E+00,1,0,0,FF,,,
AA55,1,2,774,1.91E+00,2.79E+02,1.21E+01,3.66E+00,-5.62E+01,-7.84E-01,2.01E+00,1,1,0,FF,,,
AA55,1,2,775,1.91E+00,2.79E+02,1.21E+01,3.64E+00,-5.55E+01,-7.50E-01,2.03E+00,1,1,0,FF,,,
AA55,1,2,776,1.91E+00,2.80E+02,1.20E+01,3.62E+00,-5.48E+01,-7.16E-01,2.05E+00,1,1,0,FF,,,
AA55,1,2,777,1.92E+00,2.80E+02,1.20E+01,3.60E+00,-5.40E+01,-6.81E-01,2.07E+00,1,1,0,FF,,,
AA55,1,2,778,1.92E+00,2.81E+02,1.19E+01,3.59E+00,-5.33E+01,-6.46E-01,2.09E+00,1,1,0,FF,,,
AA55,1,2,779,1.92E+00,2.82E+02,1.19E+01,3.57E+00,-5.25E+01,-6.11E-01,2.10E+00,1,0,0,FF,,,
AA55,1,2,780,1.92E+00,2.82E+02,1.19E+01,3.55E+00,-5.17E+01,-5.75E-01,2.12E+00,1,0,0,FF,,,
AA55,1,2,781,1.93E+00,2.83E+02,1.18E+01,3.53E+00,-5.10E+01,-5.40E-01,2.14E+00,1,0,0,FF,,,
AA55,1,2,782,1.93E+00,2.83E+02,1.18E+01,3.51E+00,-5.02E+01,-5.04E-01,2.16E+00,1,0,0,FF,,,
AA55,1,2,783,1.93E+00,2.84E+02,1.17E+01,3.49E+00,-4.94E+01,-4.68E-01,2.18E+00,1,0,0,FF,,,
AA55,1,2,784,1.93E+00,2.84E+02,1.17E+01,3.48E+00,-4.87E+01,-4.32E-01,2.21E+00,1,1,0,FF,,,
AA55,1,2,785,1.94E+00,2.85E+02,1.16E+01,3.46E+00,-4.79E+01,-3.97E-01,2.23E+00,1,1,0,FF,,,
AA55,1,2,786,1.94E+00,2.86E+02,1.16E+01,3.44E+00,-4.71E+01,-3.61E-01,2.25E+00,1,1,0,FF,,,
AA55,1,2,787,1.94E+00,2.86E+02,1.15E+01,3.42E+00,-4.63E+01,-3.25E-01,2.27E+00,1,1,0,FF,,,
AA55,1,2,788,1.94E+00,2.87E+02,1.15E+01,3.40E+00,-4.56E+01,-2.90E-01,2.30E+00,1,1,0,FF,,,
AA55,1,2,789,1.95E+00,2.87E+02,1.15E+01,3.39E+00,-4.48E+01,-2.54E-01,2.32E+00,1,0,0,FF,,,
AA55,1,2,790,1.95E+00,2.88E+02,1.14E+01,3.37E+00,-4.40E+01,-2.19E-01,2.35E+00,1,0,0,FF,,,
AA55,1,2,791,1.95E+00,2.88E+02,1.14E+01,3.35E+00,-4.33E+01,-1.85E-01,2.37E+00,1,0,0,FF,,,
AA55,1,2,792,1.95E+00,2.89E+02,1.13E+01,3.33E+00,-4.25E+01,-1.51E-01,2.40E+00,1,0,0,FF,,,
AA55,1,2,793,1.96E+00,2.90E+02,1.13E+01,3.32E+00,-4.18E+01,-1.17E-01,2.42E+00,1,0,0,FF,,,
AA55,1,2,794,1.96E+00,2.90E+02,1.13E+01,3.30E+00,-4.10E+01,-8.47E-02,2.45E+00,1,0,0,FF,,,
AA55,1,2,795,1.96E+00,2.91E+02,1.12E+01,3.28E+00,-4.03E+01,-5.26E-02,2.48E+00,1,0,0,FF,,,
AA55,1,2,796,1.96E+00,2.91E+02,1.12E+01,3.26E+00,-3.95E+01,-2.11E-02,2.51E+00,1,0,0,FF,,,
AA55,1,2,797,1.97E+00,2.92E+02,1.11E+01,3.25E+00,-3.88E+01,9.51E-03,2.54E+00,1,1,0,FF,,,
AA55,1,2,798,1.97E+00,2.92E+02,1.11E+01,3.23E+00,-3.80E+01,3.94E-02,2.57E+00,1,1,0,FF,,,
AA55,1,2,799,1.97E+00,2.93E+02,1.10E+01,3.21E+00,-3.73E+01,6.84E-02,2.60E+00,1,1,0,FF,,,
AA55,1,2,800,1.97E+00,2.94E+02,1.10E+01,3.19E+00,-3.66E+01,9.66E-02,2.63E+00,1,1,0,FF,,,
AA55,1,2,801,1.98E+00,2.94E+02,1.10E+01,3.18E+00,-3.59E+01,1.24E-01,2.66E+00,1,1,0,FF,,,
AA55,1,2,802,1.98E+00,2.95E+02,1.09E+01,3.16E+00,-3.52E+01,1.50E-01,2.69E+00,1,0,0,FF,,,
AA55,1,2,803,1.98E+00,2.95E+02,1.09E+01,3.14E+00,-3.45E+01,1.75E-01,2.72E+00,1,0,0,FF,,,
AA55,1,2,804,1.98E+00,2.96E+02,1.08E+01,3.13E+00,-3.38E+01,1.99E-01,2.75E+00,1,0,0,FF,,,
AA55,1,2,805,1.99E+00,2.96E+02,1.08E+01,3.11E+00,-3.31E+01,2.22E-01,2.78E+00,1,0,0,FF,,,
AA55,1,2,806,1.99E+00,2.97E+02,1.08E+01,3.09E+00,-3.24E+01,2.44E-01,2.81E+00,1,0,0,FF,,,
AA55,1,2,807,1.99E+00,2.98E+02,1.07E+01,3.08E+00,-3.17E+01,2.64E-01,2.84E+00,1,1,0,FF,,,
AA55,1,2,808,1.99E+00,2.98E+02,1.07E+01,3.06E+00,-3.11E+01,2.83E-01,2.88E+00,1,1,0,FF,,,
AA55,1,2,809,2.00E+00,2.99E+02,1.06E+01,3.04E+00,-3.04E+01,3.01E-01,2.91E+00,1,1,0,FF,,,
AA55,1,2,810,2.00E+00,2.99E+02,1.06E+01,3.03E+00,-2.98E+01,3.17E-01,2.94E+00,1,1,0,FF,,,
AA55,1,2,811,2.00E+00,3.00E+02,1.06E+01,3.01E+00,-2.92E+01,3.33E-01,2.97E+00,1,1,0,FF,,,
AA55,1,2,812,2.00E+00,3.00E+02,1.05E+01,3.00E+00,-2.86E+01,3.48E-01,3.01E+00,1,0,0,FF,,,
AA55,1,2,813,2.00E+00,3.01E+02,1.05E+01,2.98E+00,-2.80E+01,3.62E-01,3.04E+00,1,0,0,FF,,,
AA55,1,2,814,2.01E+00,3.01E+02,1.04E+01,2.96E+00,-2.74E+01,3.75E-01,3.07E+00,1,0,0,FF,,,
AA55,1,2,815,2.01E+00,3.02E+02,1.04E+01,2.95E+00,-2.68E+01,3.87E-01,3.10E+00,1,0,0,FF,,,
AA55,1,2,816,2.01E+00,3.03E+02,1.04E+01,2.93E+00,-2.62E+01,3.98E-01,3.13E+00,1,0,0,FF,,,
AA55,1,2,817,2.02E+00,3.03E+02,1.03E+01,2.92E+00,-2.57E+01,4.09E-01,3.16E+00,1,1,0,FF,,,
AA55,1,2,818,2.02E+00,3.04E+02,1.03E+01,2.90E+00,-2.51E+01,4.19E-01,3.19E+00,1,1,0,FF,,,
AA55,1,2,819,2.02E+00,3.04E+02,1.02E+01,2.88E+00,-2.46E+01,4.29E-01,3.22E+00,1,1,0,FF,,,
AA55,1,2,820,2.02E+00,3.05E+02,1.02E+01,2.87E+00,-2.41E+01,4.38E-01,3.25E+00,1,1,0,FF,,,
AA55,1,2,821,2.02E+00,3.05E+02,1.02E+01,2.85E+00,-2.36E+01,4.46E-01,3.27E+00,1,1,0,FF,,,
AA55,1,2,822,2.03E+00,3.06E+02,1.01E+01,2.84E+00,-2.31E+01,4.54E-01,3.30E+00,1,0,0,FF,,,
AA55,1,2,823,2.03E+00,3.07E+02,1.01E+01,2.82E+00,-2.27E+01,4.61E-01,3.33E+00,1,0,0,FF,,,
AA55,1,2,824,2.03E+00,3.07E+02,1.00E+01,2.81E+00,-2.22E+01,4.68E-01,3.35E+00,1,0,0,FF,,,
AA55,1,2,825,2.04E+00,3.08E+02,1.00E+01,2.79E+00,-2.18E+01,4.74E-01,3.37E+00,1,0,0,FF,,,
AA55,1,2,826,2.04E+00,3.08E+02,9.96E+00,2.78E+00,-2.13E+01,4.80E-01,3.40E+00,1,0,0,FF,,,
AA55,1,2,827,2.04E+00,3.09E+02,9.92E+00,2.76E+00,-2.09E+01,4.86E-01,3.42E+00,1,0,0,FF,,,
AA55,1,2,828,2.04E+00,3.09E+02,9.88E+00,2.75E+00,-2.05E+01,4.91E-01,3.44E+00,1,0,0,FF,,,
AA55,1,2,829,2.04E+00,3.10E+02,9.84E+00,2.73E+00,-2.02E+01,4.96E-01,3.46E+00,1,0,0,FF,,,
AA55,1,2,830,2.05E+00,3.11E+02,9.80E+00,2.72E+00,-1.98E+01,5.01E-01,3.48E+00,1,1,0,FF,,,
AA55,1,2,831,2.05E+00,3.11E+02,9.76E+00,2.70E+00,-1.95E+01,5.06E-01,3.49E+00,1,1,0,FF,,,
AA55,1,2,832,2.05E+00,3.12E+02,9.72E+00,2.69E+00,-1.92E+01,5.10E-01,3.51E+00,1,1,0,FF,,,
AA55,1,2,833,2.06E+00,3.12E+02,9.68E+00,2.68E+00,-1.89E+01,5.15E-01,3.52E+00,1,1,0,FF,,,
AA55,1,2,834,2.06E+00,3.13E+02,9.65E+00,2.66E+00,-1.86E+01,5.19E-01,3.54E+00,1,1,0,FF,,,
AA55,1,2,835,2.06E+00,3.13E+02,9.61E+00,2.65E+00,-1.84E+01,5.23E-01,3.55E+00,1,0,0,FF,,,
AA55,1,2,836,2.06E+00,3.14E+02,9.57E+00,2.63E+00,-1.81E+01,5.28E-01,3.56E+00,1,0,0,FF,,,
AA55,1,2,837,2.06E+00,3.15E+02,9.53E+00,2.62E+00,-1.79E+01,5.32E-01,3.57E+00,1,0,0,FF,,,
AA55,1,2,838,2.07E+00,3.15E+02,9.49E+00,2.60E+00,-1.78E+01,5.36E-01,3.58E+00,1,0,0,FF,,,
AA55,1,2,839,2.07E+00,3.16E+02,9.45E+00,2.59E+00,-1.76E+01,5.41E-01,3.59E+00,1,0,0,FF,,,
AA55,1,2,840,2.07E+00,3.16E+02,9.41E+00,2.58E+00,-1.74E+01,5.45E-01,3.60E+00,1,1,0,FF,,,
AA55,1,2,841,2.08E+00,3.17E+02,9.37E+00,2.56E+00,-1.73E+01,5.49E-01,3.60E+00,1,1,0,FF,,,
AA55,1,2,842,2.08E+00,3.17E+02,9.34E+00,2.55E+00,-1.71E+01,5.53E-01,3.61E+00,1,1,0,FF,,,
AA55,1,2,843,2.08E+00,3.18E+02,9.30E+00,2.53E+00,-1.69E+01,5.57E-01,3.61E+00,1,1,0,FF,,,
AA55,1,2,844,2.08E+00,3.19E+02,9.26E+00,2.52E+00,-1.67E+01,5.60E-01,3.61E+00,1,1,0,FF,,,
AA55,1,2,845,2.09E+00,3.19E+02,9.22E+00,2.51E+00,-1.65E+01,5.62E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,846,2.09E+00,3.20E+02,9.18E+00,2.49E+00,-1.63E+01,5.64E-01,3.62E+00,1,0,0,FF,,,
AA55,1,2,847,2.09E+00,3.20E+02,9.14E+00,2.48E+00,-1.61E+01,5.66E-01,3.62E+00,1,0,0,FF,,,
AA55,1,2,848,2.09E+00,3.21E+02,9.11E+00,2.47E+00,-1.58E+01,5.67E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,849,2.10E+00,3.21E+02,9.07E+00,2.45E+00,-1.56E+01,5.67E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,850,2.10E+00,3.22E+02,9.03E+00,2.44E+00,-1.54E+01,5.68E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,851,2.10E+00,3.22E+02,8.99E+00,2.43E+00,-1.51E+01,5.68E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,852,2.10E+00,3.23E+02,8.95E+00,2.41E+00,-1.49E+01,5.68E-01,3.61E+00,1,0,0,FF,,,
AA55,1,2,853,2.11E+00,3.24E+02,8.91E+00,2.40E+00,-1.47E+01,5.68E-01,3.60E+00,1,1,0,FF,,,
AA55,1,2,854,2.11E+00,3.24E+02,8.88E+00,2.39E+00,-1.45E+01,5.68E-01,3.60E+00,1,1,0,FF,,,
AA55,1,2,855,2.11E+00,3.25E+02,8.84E+00,2.38E+00,-1.42E+01,5.68E-01,3.59E+00,1,1,0,FF,,,
AA55,1,2,856,2.11E+00,3.25E+02,8.80E+00,2.36E+00,-1.40E+01,5.67E-01,3.59E+00,1,1,0,FF,,,
AA55,1,2,857,2.12E+00,3.26E+02,8.76E+00,2.35E+00,-1.39E+01,5.67E-01,3.58E+00,1,1,0,FF,,,
AA55,1,2,858,2.12E+00,3.26E+02,8.72E+00,2.34E+00,-1.37E+01,5.66E-01,3.58E+00,1,0,0,FF,,,
AA55,1,2,859,2.12E+00,3.27E+02,8.69E+00,2.32E+00,-1.35E+01,5.65E-01,3.57E+00,1,0,0,FF,,,
AA55,1,2,860,2.12E+00,3.28E+02,8.65E+00,2.31E+00,-1.34E+01,5.64E-01,3.57E+00,1,0,0,FF,,,
AA55,1,2,861,2.13E+00,3.28E+02,8.61E+00,2.30E+00,-1.33E+01,5.63E-01,3.56E+00,1,0,0,FF,,,
AA55,1,2,862,2.13E+00,3.29E+02,8.57E+00,2.29E+00,-1.32E+01,5.61E-01,3.56E+00,1,0,0,FF,,,
AA55,1,2,863,2.13E+00,3.29E+02,8.53E+00,2.27E+00,-1.31E+01,5.59E-01,3.55E+00,1,1,0,FF,,,
AA55,1,2,864,2.13E+00,3.30E+02,8.50E+00,2.26E+00,-1.30E+01,5.57E-01,3.55E+00,1,1,0,FF,,,
AA55,1,2,865,2.13E+00,3.30E+02,8.46E+00,2.25E+00,-1.30E+01,5.54E-01,3.54E+00,1,1,0,FF,,,
AA55,1,2,866,2.14E+00,3.31E+02,8.42E+00,2.24E+00,-1.29E+01,5.52E-01,3.54E+00,1,1,0,FF,,,
AA55,1,2,867,2.14E+00,3.32E+02,8.38E+00,2.23E+00,-1.29E+01,5.49E-01,3.53E+00,1,1,0,FF,,,
AA55,1,2,868,2.14E+00,3.32E+02,8.35E+00,2.21E+00,-1.29E+01,5.46E-01,3.53E+00,1,0,0,FF,,,
AA55,1,2,869,2.15E+00,3.33E+02,8.31E+00,2.20E+00,-1.29E+01,5.43E-01,3.52E+00,1,0,0,FF,,,
AA55,1,2,870,2.15E+00,3.33E+02,8.27E+00,2.19E+00,-1.30E+01,5.40E-01,3.51E+00,1,0,0,FF,,,
AA55,1,2,871,2.15E+00,3.34E+02,8.23E+00,2.18E+00,-1.30E+01,5.37E-01,3.51E+00,1,0,0,FF,,,
AA55,1,2,872,2.15E+00,3.34E+02,8.20E+00,2.17E+00,-1.31E+01,5.33E-01,3.50E+00,1,0,0,FF,,,
AA55,1,2,873,2.15E+00,3.35E+02,8.16E+00,2.15E+00,-1.32E+01,5.30E-01,3.50E+00,1,1,0,FF,,,
AA55,1,2,874,2.16E+00,3.35E+02,8.12E+00,2.14E+00,-1.33E+01,5.27E-01,3.49E+00,1,1,0,FF,,,
AA55,1,2,875,2.16E+00,3.36E+02,8.08E+00,2.13E+00,-1.34E+01,5.23E-01,3.49E+00,1,1,0,FF,,,
AA55,1,2,876,2.16E+00,3.37E+02,8.05E+00,2.12E+00,-1.36E+01,5.21E-01,3.48E+00,1,1,0,FF,,,
AA55,1,2,877,2.17E+00,3.37E+02,8.01E+00,2.11E+00,-1.37E+01,5.19E-01,3.47E+00,1,1,0,FF,,,
AA55,1,2,878,2.17E+00,3.38E+02,7.97E+00,2.10E+00,-1.38E+01,5.17E-01,3.47E+00,1,0,0,FF,,,
AA55,1,2,879,2.17E+00,3.38E+02,7.93E+00,2.08E+00,-1.40E+01,5.16E-01,3.46E+00,1,0,0,FF,,,
AA55,1,2,880,2.17E+00,3.39E+02,7.90E+00,2.07E+00,-1.42E+01,5.15E-01,3.45E+00,1,0,0,FF,,,
AA55,1,2,881,2.17E+00,3.39E+02,7.86E+00,2.06E+00,-1.44E+01,5.14E-01,3.45E+00,1,0,0,FF,,,
AA55,1,2,882,2.18E+00,3.40E+02,7.82E+00,2.05E+00,-1.45E+01,5.14E-01,3.44E+00,1,0,0,FF,,,
AA55,1,2,883,2.18E+00,3.41E+02,7.78E+00,2.04E+00,-1.47E+01,5.14E-01,3.43E+00,1,0,0,FF,,,
AA55,1,2,884,2.18E+00,3.41E+02,7.75E+00,2.03E+00,-1.49E+01,5.14E-01,3.42E+00,1,0,0,FF,,,
AA55,1,2,885,2.19E+00,3.42E+02,7.71E+00,2.02E+00,-1.52E+01,5.15E-01,3.42E+00,1,0,0,FF,,,
AA55,1,2,886,2.19E+00,3.42E+02,7.67E+00,2.00E+00,-1.54E+01,5.16E-01,3.41E+00,1,1,0,FF,,,
AA55,1,2,887,2.19E+00,3.43E+02,7.64E+00,1.99E+00,-1.56E+01,5.18E-01,3.40E+00,1,1,0,FF,,,
AA55,1,2,888,2.19E+00,3.43E+02,7.60E+00,1.98E+00,-1.58E+01,5.20E-01,3.39E+00,1,1,0,FF,,,
AA55,1,2,889,2.19E+00,3.44E+02,7.56E+00,1.97E+00,-1.61E+01,5.23E-01,3.38E+00,1,1,0,FF,,,
AA55,1,2,890,2.20E+00,3.45E+02,7.52E+00,1.96E+00,-1.63E+01,5.25E-01,3.37E+00,1,1,0,FF,,,
AA55,1,2,891,2.20E+00,3.45E+02,7.49E+00,1.95E+00,-1.66E+01,5.28E-01,3.36E+00,1,0,0,FF,,,
AA55,1,2,892,2.20E+00,3.46E+02,7.45E+00,1.94E+00,-1.68E+01,5.31E-01,3.35E+00,1,0,0,FF,,,
AA55,1,2,893,2.21E+00,3.46E+02,7.41E+00,1.93E+00,-1.71E+01,5.34E-01,3.34E+00,1,0,0,FF,,,
AA55,1,2,894,2.21E+00,3.47E+02,7.38E+00,1.92E+00,-1.74E+01,5.38E-01,3.33E+00,1,0,0,FF,,,
AA55,1,2,895,2.21E+00,3.47E+02,7.34E+00,1.90E+00,-1.77E+01,5.41E-01,3.32E+00,1,0,0,FF,,,
AA55,1,2,896,2.21E+00,3.48E+02,7.30E+00,1.89E+00,-1.79E+01,5.46E-01,3.31E+00,1,1,0,FF,,,
AA55,1,2,897,2.21E+00,3.48E+02,7.27E+00,1.88E+00,-1.82E+01,5.50E-01,3.30E+00,1,1,0,FF,,,
AA55,1,2,898,2.22E+00,3.49E+02,7.23E+00,1.87E+00,-1.85E+01,5.56E-01,3.29E+00,1,1,0,FF,,,
AA55,1,2,899,2.22E+00,3.50E+02,7.19E+00,1.86E+00,-1.89E+01,5.61E-01,3.28E+00,1,1,0,FF,,,
AA55,1,2,900,2.22E+00,3.50E+02,7.16E+00,1.85E+00,-1.92E+01,5.67E-01,3.26E+00,1,1,0,FF,,,
AA55,1,2,901,2.23E+00,3.51E+02,7.12E+00,1.84E+00,-1.95E+01,5.74E-01,3.25E+00,1,0,0,FF,,,
AA55,1,2,902,2.23E+00,3.51E+02,7.08E+00,1.83E+00,-1.98E+01,5.80E-01,3.24E+00,1,0,0,FF,,,
AA55,1,2,903,2.23E+00,3.52E+02,7.05E+00,1.82E+00,-2.02E+01,5.87E-01,3.23E+00,1,0,0,FF,,,
AA55,1,2,904,2.23E+00,3.52E+02,7.01E+00,1.81E+00,-2.05E+01,5.93E-01,3.21E+00,1,0,0,FF,,,
AA55,1,2,905,2.23E+00,3.53E+02,6.97E+00,1.80E+00,-2.09E+01,6.00E-01,3.20E+00,1,0,0,FF,,,
AA55,1,2,906,2.24E+00,3.54E+02,6.94E+00,1.79E+00,-2.12E+01,6.07E-01,3.19E+00,1,1,0,FF,,,
AA55,1,2,907,2.24E+00,3.54E+02,6.90E+00,1.78E+00,-2.16E+01,6.14E-01,3.17E+00,1,1,0,FF,,,
AA55,1,2,908,2.24E+00,3.55E+02,6.86E+00,1.77E+00,-2.20E+01,6.20E-01,3.16E+00,1,1,0,FF,,,
AA55,1,2,909,2.25E+00,3.55E+02,6.83E+00,1.76E+00,-2.24E+01,6.26E-01,3.14E+00,1,1,0,FF,,,
AA55,1,2,910,2.25E+00,3.56E+02,6.79E+00,1.75E+00,-2.27E+01,6.33E-01,3.13E+00,1,1,0,FF,,,
AA55,1,2,911,2.25E+00,3.56E+02,6.76E+00,1.74E+00,-2.31E+01,6.39E-01,3.12E+00,1,0,0,FF,,,
AA55,1,2,912,2.25E+00,3.57E+02,6.72E+00,1.73E+00,-2.35E+01,6.45E-01,3.10E+00,1,0,0,FF,,,
AA55,1,2,913,2.25E+00,3.57E+02,6.68E+00,1.72E+00,-2.39E+01,6.51E-01,3.09E+00,1,0,0,FF,,,
AA55,1,2,914,2.26E+00,3.58E+02,6.65E+00,1.71E+00,-2.43E+01,6.56E-01,3.07E+00,1,0,0,FF,,,
AA55,1,2,915,2.26E+00,3.59E+02,6.61E+00,1.70E+00,-2.46E+01,6.62E-01,3.05E+00,1,0,0,FF,,,
AA55,1,2,916,2.26E+00,3.59E+02,6.58E+00,1.69E+00,-2.50E+01,6.67E-01,3.04E+00,1,0,0,FF,,,
AA55,1,2,917,2.27E+00,3.60E+02,6.54E+00,1.68E+00,-2.54E+01,6.72E-01,3.02E+00,1,0,0,FF,,,
AA55,1,2,918,2.27E+00,3.60E+02,6.50E+00,1.67E+00,-2.58E+01,6.77E-01,3.01E+00,1,0,0,FF,,,
AA55,1,2,919,2.27E+00,3.61E+02,6.47E+00,1.66E+00,-2.62E+01,6.82E-01,2.99E+00,1,1,0,FF,,,
AA55,1,2,920,2.27E+00,3.61E+02,6.43E+00,1.65E+00,-2.65E+01,6.87E-01,2.97E+00,1,1,0,FF,,,
AA55,1,2,921,2.27E+00,3.62E+02,6.40E+00,1.64E+00,-2.69E+01,6.91E-01,2.95E+00,1,1,0,FF,,,
AA55,1,2,922,2.28E+00,3.62E+02,6.36E+00,1.63E+00,-2.73E+01,6.95E-01,2.94E+00,1,1,0,FF,,,
AA55,1,2,923,2.28E+00,3.63E+02,6.32E+00,1.62E+00,-2.76E+01,6.98E-01,2.92E+00,1,1,0,FF,,,
AA55,1,2,924,2.28E+00,3.64E+02,6.29E+00,1.61E+00,-2.80E+01,7.01E-01,2.90E+00,1,0,0,FF,,,
AA55,1,2,925,2.29E+00,3.64E+02,6.25E+00,1.60E+00,-2.83E+01,7.04E-01,2.88E+00,1,0,0,FF,,,
AA55,1,2,926,2.29E+00,3.65E+02,6.22E+00,1.59E+00,-2.87E+01,7.06E-01,2.87E+00,1,0,0,FF,,,
AA55,1,2,927,2.29E+00,3.65E+02,6.18E+00,1.58E+00,-2.90E+01,7.08E-01,2.85E+00,1,0,0,FF,,,
